# DOT committed-system per-trade table (spec B.2 open item 8)
# book=FROZEN ratified book (book50_signals.csv)
# dataset_rows=177251 range=2026.01.19 15:49 -> 2026.07.21 17:09
# population=FULL (BOOK F0+F1 plus gap fillers). BOOK-only = rows whose signal_name is not GAP_HURST/GAP_FB/GAP_D2D.
# oracle_sha256_12=518862bf19fb engine_sha256_12=bb498eb13ce3
signal_idx,signal_name,direction,lots,entry_bar,exit_bar,entry_time,exit_time,entry_price,exit_price,pnl,pnl_per_lot,exit_type,tiers,be_nudged,initial_risk
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.0,69574,69578,2026.03.31 22:55,2026.03.31 22:59,46281.7,46304.927927799996,20.2,20.2,BE,1,True,77.426426
24,L_25_Bars_Sin+Volume_A+Session_,LONG,1.0,69570,69579,2026.03.31 22:51,2026.03.31 23:00,46310.2,46338.901614999995,25.7,25.7,BE,1,True,95.67205
22,L_23_VWAP_Dis+D2D_Sign+VWAP_Sid,LONG,2.0,70508,70510,2026.04.01 15:44,2026.04.01 15:46,46689.11,46734.11,84.0,42.0,BE,1,True,150.0
28,L_29_Slope_EM+Micro_HL+Micro_Re,LONG,2.0,70508,70510,2026.04.01 15:44,2026.04.01 15:46,46689.11,46734.11,84.0,42.0,BE,1,True,150.0
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.0,70515,70517,2026.04.01 15:51,2026.04.01 15:53,46528.11,46549.602426,18.5,18.5,BE,1,True,71.64142
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.0,70515,70517,2026.04.01 15:51,2026.04.01 15:53,46528.11,46549.602426,18.5,18.5,BE,1,True,71.64142
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.0,70517,70526,2026.04.01 15:53,2026.04.01 16:02,46526.61,46487.26874,-42.3,-42.3,SL,0,False,39.34126
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.0,70517,70526,2026.04.01 15:53,2026.04.01 16:02,46526.61,46487.26874,-42.3,-42.3,SL,0,False,39.34126
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,70524,70526,2026.04.01 16:00,2026.04.01 16:02,46512.61,46501.176172,8.4,8.4,BE,2,True,38.11276
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.25,70545,70549,2026.04.01 16:21,2026.04.01 16:25,46533.11,46552.606352,20.6,16.5,BE,1,True,64.98784
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.25,70545,70549,2026.04.01 16:21,2026.04.01 16:25,46533.11,46552.606352,20.6,16.5,BE,1,True,64.98784
8,L_9_Micro_IB+VWAP_Sig+Volume,LONG,1.25,70512,70552,2026.04.01 15:48,2026.04.01 16:28,46552.11,46597.11,52.5,42.0,BE,1,True,150.0
4,L_5_OBV_Macd+Sqz_Stat+RangeOsc,LONG,1.25,70551,70555,2026.04.01 16:27,2026.04.01 16:31,46602.61,46686.303994,100.9,80.7,LF,8,True,111.591992
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.25,70551,70555,2026.04.01 16:27,2026.04.01 16:31,46602.61,46686.303994,100.9,80.7,LF,8,True,111.591992
8,L_9_Micro_IB+VWAP_Sig+Volume,LONG,1.25,70555,70557,2026.04.01 16:31,2026.04.01 16:33,46678.8,46723.8,52.5,42.0,BE,1,True,150.0
5,L_6_Micro_Or+Session_+ADX_Valu,LONG,1.25,70510,70558,2026.04.01 15:46,2026.04.01 16:34,46606.11,46651.11,52.5,42.0,BE,2,True,150.0
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.25,70559,70561,2026.04.01 16:35,2026.04.01 16:37,46637.3,46670.800740800005,38.1,30.5,BE,1,True,111.669136
8,L_9_Micro_IB+VWAP_Sig+Volume,LONG,1.25,70558,70563,2026.04.01 16:34,2026.04.01 16:39,46640.3,46681.6372274,47.9,38.3,BE,1,True,137.790758
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.0,70561,70563,2026.04.01 16:37,2026.04.01 16:39,46657.8,46682.605674000006,21.8,21.8,BE,1,True,82.68558
8,L_9_Micro_IB+VWAP_Sig+Volume,LONG,1.25,70564,70567,2026.04.01 16:40,2026.04.01 16:43,46629.3,46527.702314,-130.7,-104.6,SL,0,False,101.597686
51,GAP_FB,LONG,1.0,70575,70578,2026.04.01 16:51,2026.04.01 16:54,46568.8,46662.3371368,90.5,90.5,BE,2,True,150.0
51,GAP_FB,LONG,1.0,70582,70585,2026.04.01 16:58,2026.04.01 17:01,46617.8,46698.162954800006,77.4,77.4,BE,1,True,150.0
51,GAP_FB,LONG,1.0,70863,70865,2026.04.01 21:39,2026.04.01 21:41,46571.3,46646.0762696,71.8,71.8,BE,1,True,150.0
4,L_5_OBV_Macd+Sqz_Stat+RangeOsc,LONG,1.0,70909,70912,2026.04.01 22:25,2026.04.01 22:28,46631.25,46641.796002,7.5,7.5,BE,2,True,70.30668
22,L_23_VWAP_Dis+D2D_Sign+VWAP_Sid,LONG,1.0,70909,70912,2026.04.01 22:25,2026.04.01 22:28,46631.25,46641.796002,7.5,7.5,BE,2,True,70.30668
5,L_6_Micro_Or+Session_+ADX_Valu,LONG,1.25,71169,71172,2026.04.02 04:00,2026.04.02 04:03,46614.98,46497.010796,-151.2,-121.0,SL,0,False,117.969204
8,L_9_Micro_IB+VWAP_Sig+Volume,LONG,1.25,71169,71172,2026.04.02 04:00,2026.04.02 04:03,46614.98,46497.010796,-151.2,-121.0,SL,0,False,117.969204
2,L_3_KAMA_Dis+Micro_Wi+PrevDay_,LONG,1.25,71453,71455,2026.04.02 08:44,2026.04.02 08:46,46047.61,46027.788598,-28.5,-22.8,SL,0,False,19.821402
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.25,71453,71455,2026.04.02 08:44,2026.04.02 08:46,46047.61,46027.788598,-28.5,-22.8,SL,0,False,19.821402
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.25,71852,71854,2026.04.02 15:23,2026.04.02 15:25,45930.71,45941.5283918,9.8,7.8,BE,1,True,72.122612
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,1.25,71852,71854,2026.04.02 15:23,2026.04.02 15:25,45930.71,45941.5283918,9.8,7.8,BE,1,True,72.122612
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.25,71852,71854,2026.04.02 15:23,2026.04.02 15:25,45930.71,45941.5283918,9.8,7.8,BE,1,True,72.122612
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,1.25,71854,71861,2026.04.02 15:25,2026.04.02 15:32,45924.71,45936.6041918,11.1,8.9,BE,1,True,39.647306
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,1.25,71854,71861,2026.04.02 15:25,2026.04.02 15:32,45924.71,45936.6041918,11.1,8.9,BE,1,True,39.647306
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.25,71919,71921,2026.04.02 16:30,2026.04.02 16:32,45926.4,45971.2179468,52.3,41.8,BE,1,True,149.393156
3,L_4_Micro_VP+Volume+ST_Flip_,LONG,1.25,71921,71923,2026.04.02 16:32,2026.04.02 16:34,45928.4,45973.4,52.5,42.0,BE,1,True,150.0
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.25,71921,71923,2026.04.02 16:32,2026.04.02 16:34,45928.4,45973.4,52.5,42.0,BE,1,True,150.0
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,1.25,71921,71923,2026.04.02 16:32,2026.04.02 16:34,45928.4,45973.4,52.5,42.0,BE,1,True,150.0
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.25,71921,71923,2026.04.02 16:32,2026.04.02 16:34,45928.4,45973.4,52.5,42.0,BE,1,True,150.0
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.25,71925,71928,2026.04.02 16:36,2026.04.02 16:39,45950.4,45976.2490176,28.6,22.8,BE,1,True,86.163392
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.25,71925,71928,2026.04.02 16:36,2026.04.02 16:39,45950.4,45976.2490176,28.6,22.8,BE,1,True,86.163392
33,L_34_Slope_Ac+Micro_Ti+PrevDay_,LONG,1.25,71944,71947,2026.04.02 16:55,2026.04.02 16:58,46063.4,46082.8188122,20.5,16.4,BE,1,True,129.458748
5,L_6_Micro_Or+Session_+ADX_Valu,LONG,2.0,71951,71956,2026.04.02 17:02,2026.04.02 17:07,46079.4,46101.833886600005,38.9,19.4,BE,1,True,74.779622
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.0,71965,71968,2026.04.02 17:16,2026.04.02 17:19,46074.9,46105.9390308,28.0,28.0,BE,1,True,103.463436
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.0,71960,71971,2026.04.02 17:11,2026.04.02 17:22,46121.4,46149.6858984,25.3,25.3,BE,1,True,150.0
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.0,71968,71985,2026.04.02 17:19,2026.04.02 17:36,46092.4,46413.305398000004,317.9,317.9,LF,24,True,48.62203
33,L_34_Slope_Ac+Micro_Ti+PrevDay_,LONG,1.0,71966,71986,2026.04.02 17:17,2026.04.02 17:37,46088.4,46600.3078608,508.9,508.9,LF,24,True,150.0
5,L_6_Micro_Or+Session_+ADX_Valu,LONG,1.25,71987,71989,2026.04.02 17:38,2026.04.02 17:40,46515.9,46560.9,52.5,42.0,BE,2,True,150.0
5,L_6_Micro_Or+Session_+ADX_Valu,LONG,1.25,71989,71993,2026.04.02 17:40,2026.04.02 17:44,46522.4,46567.4,52.5,42.0,BE,1,True,150.0
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.0,71991,71993,2026.04.02 17:42,2026.04.02 17:44,46516.9,46556.8841914,37.0,37.0,BE,1,True,150.0
5,L_6_Micro_Or+Session_+ADX_Valu,LONG,1.0,72002,72004,2026.04.02 17:53,2026.04.02 17:55,46460.4,46497.299175600005,33.9,33.9,BE,1,True,122.997252
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.0,72003,72005,2026.04.02 17:54,2026.04.02 17:56,46495.9,46531.097099800005,32.2,32.2,BE,1,True,150.0
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.0,72012,72014,2026.04.02 18:03,2026.04.02 18:05,46486.4,46517.2566776,27.9,27.9,BE,1,True,150.0
19,L_20_Bar_Rang+Micro_Mo+Micro_Ti,LONG,1.0,72011,72016,2026.04.02 18:02,2026.04.02 18:07,46440.9,46465.0233612,21.1,21.1,LF,3,True,80.411204
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.25,72015,72019,2026.04.02 18:06,2026.04.02 18:10,46481.4,46503.401588400004,23.8,19.0,BE,1,True,73.338628
50,GAP_HURST,LONG,1.0,72019,72022,2026.04.02 18:10,2026.04.02 18:13,46527.9,46609.8573318,79.0,79.0,BE,1,True,150.0
2,L_3_KAMA_Dis+Micro_Wi+PrevDay_,LONG,1.0,72030,72036,2026.04.02 18:21,2026.04.02 18:27,46459.9,46493.496106,30.6,30.6,BE,1,True,111.98702
3,L_4_Micro_VP+Volume+ST_Flip_,LONG,1.0,72030,72036,2026.04.02 18:21,2026.04.02 18:27,46459.9,46493.496106,30.6,30.6,BE,1,True,111.98702
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,72035,72041,2026.04.02 18:26,2026.04.02 18:32,46495.4,46463.8359344,28.6,28.6,BE,1,True,105.213552
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,72063,72067,2026.04.02 18:54,2026.04.02 18:58,46442.4,46410.420166200005,29.0,29.0,BE,1,True,106.599446
16,L_17_AT_Lookb+AT_Slope+Micro_Ro,LONG,2.0,72101,72110,2026.04.02 19:32,2026.04.02 19:41,46402.9,46429.8671626,47.9,24.0,LF,3,True,150.0
34,L_35_AT_Slope+Micro_Au+D2D_DirS,LONG,2.0,72101,72110,2026.04.02 19:32,2026.04.02 19:41,46402.9,46429.8671626,47.9,24.0,LF,3,True,150.0
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.0,72109,72114,2026.04.02 19:40,2026.04.02 19:45,46403.4,46448.4,42.0,42.0,BE,1,True,150.0
51,GAP_FB,LONG,1.0,72132,72144,2026.04.02 20:03,2026.04.02 20:15,46385.9,46456.470254600004,67.6,67.6,BE,2,True,150.0
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.0,72308,72341,2026.04.02 22:59,2026.04.02 23:32,46503.6,46516.888804199996,10.3,10.3,BE,2,True,88.592028
33,L_34_Slope_Ac+Micro_Ti+PrevDay_,LONG,2.0,73403,73406,2026.04.06 03:20,2026.04.06 03:23,46295.81,46302.0642722,6.5,3.3,BE,1,True,20.847574
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,2.0,73403,73406,2026.04.06 03:20,2026.04.06 03:23,46295.81,46302.0642722,6.5,3.3,BE,1,True,20.847574
51,GAP_FB,LONG,1.0,74193,74195,2026.04.06 16:30,2026.04.06 16:32,46467.6,46565.4464628,94.8,94.8,BE,1,True,150.0
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.25,74197,74199,2026.04.06 16:34,2026.04.06 16:36,46482.6,46527.6,52.5,42.0,BE,1,True,150.0
22,L_23_VWAP_Dis+D2D_Sign+VWAP_Sid,LONG,1.25,74197,74199,2026.04.06 16:34,2026.04.06 16:36,46482.6,46527.6,52.5,42.0,BE,1,True,150.0
8,L_9_Micro_IB+VWAP_Sig+Volume,LONG,1.0,74199,74203,2026.04.06 16:36,2026.04.06 16:40,46431.6,46476.6,42.0,42.0,BE,1,True,150.0
8,L_9_Micro_IB+VWAP_Sig+Volume,LONG,1.25,74225,74237,2026.04.06 17:02,2026.04.06 17:14,46542.6,46581.556089,44.9,36.0,BE,1,True,129.85363
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,74275,74278,2026.04.06 17:52,2026.04.06 17:55,46580.6,46564.437368,13.2,13.2,BE,1,True,53.87544
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,74274,74285,2026.04.06 17:51,2026.04.06 18:02,46562.6,46610.2255,-50.6,-50.6,SL,0,False,47.6255
28,L_29_Slope_EM+Micro_HL+Micro_Re,LONG,1.0,74508,74514,2026.04.06 21:45,2026.04.06 21:51,46598.05,46611.9212782,10.9,10.9,BE,1,True,92.475188
30,L_31_Slope_EM+Micro_Ra+D2D_DirS,LONG,1.0,74508,74514,2026.04.06 21:45,2026.04.06 21:51,46598.05,46611.9212782,10.9,10.9,BE,1,True,92.475188
8,L_9_Micro_IB+VWAP_Sig+Volume,LONG,1.25,75231,75241,2026.04.07 11:03,2026.04.07 11:13,46647.51,46692.51,52.5,42.0,BE,1,True,150.0
31,L_32_Slope_Ac+Sqz_Stat+RangeOsc,LONG,2.0,75486,75524,2026.04.07 15:18,2026.04.07 15:56,46531.01,46563.8848874,59.7,29.9,LF,3,True,150.0
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,75560,75564,2026.04.07 16:32,2026.04.07 16:36,46457.2,46412.2,42.0,42.0,BE,2,True,150.0
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,75560,75564,2026.04.07 16:32,2026.04.07 16:36,46457.2,46412.2,42.0,42.0,BE,2,True,150.0
38,S_39_Slope_Ac+Sqz_Val+Micro_CS,SHORT,1.0,75580,75585,2026.04.07 16:52,2026.04.07 16:57,46398.2,46372.0449416,23.2,23.2,BE,1,True,87.183528
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,75581,75585,2026.04.07 16:53,2026.04.07 16:57,46409.7,46386.674514,20.0,20.0,BE,1,True,76.75162
40,S_41_AT_Slope+Sqz_Val+Micro_CS,SHORT,1.0,75581,75585,2026.04.07 16:53,2026.04.07 16:57,46409.7,46386.674514,20.0,20.0,BE,1,True,76.75162
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,75567,75590,2026.04.07 16:39,2026.04.07 17:02,46335.2,46311.64316,20.6,20.6,BE,1,True,150.0
39,S_40_Slope_Ac+Micro_Or+PoC_Side,SHORT,1.0,75598,75602,2026.04.07 17:10,2026.04.07 17:14,46265.7,46245.5641452,17.1,17.1,BE,1,True,67.119516
38,S_39_Slope_Ac+Sqz_Val+Micro_CS,SHORT,1.0,75606,75608,2026.04.07 17:18,2026.04.07 17:20,46297.7,46281.40758499999,13.3,13.3,BE,1,True,54.30805
1,L_2_Micro_Mo+Micro_Ra+AT_Regim,LONG,1.25,75608,75611,2026.04.07 17:20,2026.04.07 17:23,46368.2,46397.7541622,33.2,26.6,BE,2,True,150.0
16,L_17_AT_Lookb+AT_Slope+Micro_Ro,LONG,1.25,75608,75611,2026.04.07 17:20,2026.04.07 17:23,46368.2,46397.7541622,33.2,26.6,BE,2,True,150.0
34,L_35_AT_Slope+Micro_Au+D2D_DirS,LONG,1.25,75608,75611,2026.04.07 17:20,2026.04.07 17:23,46368.2,46397.7541622,33.2,26.6,BE,2,True,150.0
36,L_37_AT_Slope+Micro_Ro+RangeOsc,LONG,1.25,75608,75611,2026.04.07 17:20,2026.04.07 17:23,46368.2,46397.7541622,33.2,26.6,BE,2,True,150.0
6,L_7_OBV_Macd+Micro_Lo+Micro_Re,LONG,1.25,75618,75622,2026.04.07 17:30,2026.04.07 17:34,46438.2,46488.6345762,59.3,47.4,LF,5,True,56.038418
4,L_5_OBV_Macd+Sqz_Stat+RangeOsc,LONG,1.25,75620,75623,2026.04.07 17:32,2026.04.07 17:35,46433.2,46480.4198176,55.3,44.2,LF,5,True,52.466464
20,L_21_Bar_Rang+OBV_Macd+Micro_Ti,LONG,1.25,75620,75623,2026.04.07 17:32,2026.04.07 17:35,46433.2,46480.4198176,55.3,44.2,LF,5,True,52.466464
48,L_49___F1_0+__F1_0+__F1_0,LONG,1.25,75620,75623,2026.04.07 17:32,2026.04.07 17:35,46433.2,46480.4198176,55.3,44.2,LF,5,True,52.466464
20,L_21_Bar_Rang+OBV_Macd+Micro_Ti,LONG,1.0,75635,75646,2026.04.07 17:47,2026.04.07 17:58,46457.2,46361.32105,-98.9,-98.9,SL,0,False,95.87895
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,75650,75658,2026.04.07 18:02,2026.04.07 18:10,46279.7,46248.6929552,28.0,28.0,BE,2,True,150.0
39,S_40_Slope_Ac+Micro_Or+PoC_Side,SHORT,1.0,75658,75662,2026.04.07 18:10,2026.04.07 18:14,46243.2,46222.247912399995,18.0,18.0,BE,1,True,69.840292
10,S_11_OBVf_Dir+VAL_Side+WeeklyOp,SHORT,1.0,75656,75663,2026.04.07 18:08,2026.04.07 18:15,46210.2,46330.889579999995,-123.7,-123.7,SL,0,False,120.68958
51,GAP_FB,LONG,1.0,75663,75665,2026.04.07 18:15,2026.04.07 18:17,46312.2,46447.2,132.0,132.0,BE,1,True,150.0
42,S_43_AT_Slope+Micro_Mi+Upper_Wi,SHORT,1.0,75683,75686,2026.04.07 18:35,2026.04.07 18:38,46310.15,46295.8710416,11.3,11.3,LF,3,True,47.596528
19,L_20_Bar_Rang+Micro_Mo+Micro_Ti,LONG,1.25,75708,75712,2026.04.07 19:00,2026.04.07 19:04,46322.7,46482.707526,196.3,157.0,LF,13,True,106.671684
20,L_21_Bar_Rang+OBV_Macd+Micro_Ti,LONG,1.25,75708,75712,2026.04.07 19:00,2026.04.07 19:04,46322.7,46482.707526,196.3,157.0,LF,13,True,106.671684
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.0,75717,75719,2026.04.07 19:09,2026.04.07 19:11,46360.2,46371.299483999996,8.1,8.1,BE,2,True,36.99828
6,L_7_OBV_Macd+Micro_Lo+Micro_Re,LONG,1.25,75711,75732,2026.04.07 19:03,2026.04.07 19:24,46429.2,46474.2,52.5,42.0,BE,1,True,150.0
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.25,75711,75732,2026.04.07 19:03,2026.04.07 19:24,46429.2,46474.2,52.5,42.0,BE,1,True,150.0
20,L_21_Bar_Rang+OBV_Macd+Micro_Ti,LONG,1.25,75712,75732,2026.04.07 19:04,2026.04.07 19:24,46405.2,46450.2,52.5,42.0,BE,1,True,150.0
9,L_10_OBV_Macd+Micro_La+Micro_Ro,LONG,1.25,75713,75732,2026.04.07 19:05,2026.04.07 19:24,46401.2,46431.484699399996,34.1,27.3,BE,2,True,100.948998
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.25,75713,75732,2026.04.07 19:05,2026.04.07 19:24,46401.2,46431.484699399996,34.1,27.3,BE,2,True,100.948998
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.25,75731,75736,2026.04.07 19:23,2026.04.07 19:28,46403.2,46444.1407426,47.4,37.9,BE,1,True,150.0
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.0,75732,75736,2026.04.07 19:24,2026.04.07 19:28,46409.7,46442.553495,29.9,29.9,BE,1,True,150.0
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.0,75768,75773,2026.04.07 20:00,2026.04.07 20:05,46441.0,46468.6361182,24.6,24.6,BE,1,True,92.120394
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,1.0,75768,75773,2026.04.07 20:00,2026.04.07 20:05,46441.0,46468.6361182,24.6,24.6,BE,1,True,92.120394
50,GAP_HURST,LONG,1.0,75808,75810,2026.04.07 20:40,2026.04.07 20:42,46514.6,46563.1292024,45.5,45.5,BE,1,True,53.921336
24,L_25_Bars_Sin+Volume_A+Session_,LONG,2.0,75906,75909,2026.04.07 22:18,2026.04.07 22:21,46427.6,46471.2071996,81.2,40.6,LF,3,True,150.0
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.25,75913,75917,2026.04.07 22:25,2026.04.07 22:29,46470.6,46490.5505136,21.2,17.0,BE,1,True,66.501712
20,L_21_Bar_Rang+OBV_Macd+Micro_Ti,LONG,1.25,75913,75917,2026.04.07 22:25,2026.04.07 22:29,46470.6,46490.5505136,21.2,17.0,BE,1,True,66.501712
9,L_10_OBV_Macd+Micro_La+Micro_Ro,LONG,1.0,75918,75923,2026.04.07 22:30,2026.04.07 22:35,46470.6,46427.265876,-46.3,-46.3,SL,0,False,43.334124
3,L_4_Micro_VP+Volume+ST_Flip_,LONG,1.0,75923,75926,2026.04.07 22:35,2026.04.07 22:38,46435.1,46449.721343,11.6,11.6,BE,1,True,48.73781
4,L_5_OBV_Macd+Sqz_Stat+RangeOsc,LONG,1.0,75923,75926,2026.04.07 22:35,2026.04.07 22:38,46435.1,46449.721343,11.6,11.6,BE,1,True,48.73781
5,L_6_Micro_Or+Session_+ADX_Valu,LONG,2.0,75908,75934,2026.04.07 22:20,2026.04.07 22:46,46493.1,46538.1,84.0,42.0,LF,3,True,150.0
32,L_33_Slope_EM+Micro_Re+Session_,LONG,2.0,75908,75934,2026.04.07 22:20,2026.04.07 22:46,46493.1,46538.1,84.0,42.0,LF,3,True,150.0
6,L_7_OBV_Macd+Micro_Lo+Micro_Re,LONG,1.0,75940,75944,2026.04.07 22:52,2026.04.07 22:56,46548.6,46568.5860642,17.0,17.0,BE,1,True,66.620214
9,L_10_OBV_Macd+Micro_La+Micro_Ro,LONG,1.25,75935,75948,2026.04.07 22:47,2026.04.07 23:00,46561.6,46606.6,52.5,42.0,BE,1,True,150.0
22,L_23_VWAP_Dis+D2D_Sign+VWAP_Sid,LONG,1.25,75933,75964,2026.04.07 22:45,2026.04.07 23:16,46607.6,46652.6,52.5,42.0,BE,1,True,150.0
1,L_2_Micro_Mo+Micro_Ra+AT_Regim,LONG,2.0,75909,76025,2026.04.07 22:21,2026.04.08 01:32,46461.6,46956.6,984.0,492.0,LF,13,True,150.0
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,2.0,75909,76025,2026.04.07 22:21,2026.04.08 01:32,46461.6,46956.6,984.0,492.0,LF,13,True,150.0
0,L_1_KAMA_Dis+Micro_Wi+OR_High_,LONG,1.0,76946,76949,2026.04.08 16:53,2026.04.08 16:56,47858.6,47897.9730248,36.4,36.4,BE,1,True,131.243416
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.0,76946,76949,2026.04.08 16:53,2026.04.08 16:56,47858.6,47897.9730248,36.4,36.4,BE,1,True,131.243416
28,L_29_Slope_EM+Micro_HL+Micro_Re,LONG,1.0,76948,76950,2026.04.08 16:55,2026.04.08 16:57,47861.6,47891.5945952,27.0,27.0,BE,1,True,150.0
29,L_30_Slope_EM+Micro_HL+Micro_Or,LONG,1.0,76948,76950,2026.04.08 16:55,2026.04.08 16:57,47861.6,47891.5945952,27.0,27.0,BE,1,True,150.0
30,L_31_Slope_EM+Micro_Ra+D2D_DirS,LONG,1.0,76948,76950,2026.04.08 16:55,2026.04.08 16:57,47861.6,47891.5945952,27.0,27.0,BE,1,True,150.0
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.0,76949,76953,2026.04.08 16:56,2026.04.08 17:00,47886.6,47917.3726716,27.8,27.8,BE,1,True,150.0
3,L_4_Micro_VP+Volume+ST_Flip_,LONG,1.0,76945,76954,2026.04.08 16:52,2026.04.08 17:01,47902.1,47939.0068226,33.9,33.9,BE,1,True,150.0
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.0,76945,76954,2026.04.08 16:52,2026.04.08 17:01,47902.1,47939.0068226,33.9,33.9,BE,1,True,150.0
28,L_29_Slope_EM+Micro_HL+Micro_Re,LONG,1.0,76952,76954,2026.04.08 16:59,2026.04.08 17:01,47900.1,47924.5101366,21.4,21.4,BE,1,True,150.0
30,L_31_Slope_EM+Micro_Ra+D2D_DirS,LONG,1.0,76952,76954,2026.04.08 16:59,2026.04.08 17:01,47900.1,47924.5101366,21.4,21.4,BE,1,True,150.0
30,L_31_Slope_EM+Micro_Ra+D2D_DirS,LONG,1.0,76955,76958,2026.04.08 17:02,2026.04.08 17:05,47909.1,47932.163325,20.1,20.1,BE,1,True,76.87775
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.0,76958,76961,2026.04.08 17:05,2026.04.08 17:08,47924.1,47862.955722,-64.1,-64.1,SL,0,False,61.144278
0,L_1_KAMA_Dis+Micro_Wi+OR_High_,LONG,1.25,76961,76964,2026.04.08 17:08,2026.04.08 17:11,47881.6,47916.365236599995,39.7,31.8,BE,1,True,115.884122
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.0,76966,76968,2026.04.08 17:13,2026.04.08 17:15,47888.1,47901.2376432,10.1,10.1,BE,1,True,43.792144
48,L_49___F1_0+__F1_0+__F1_0,LONG,1.0,76971,76974,2026.04.08 17:18,2026.04.08 17:21,47861.1,47879.844772799996,15.7,15.7,BE,2,True,62.482576
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,76984,76990,2026.04.08 17:31,2026.04.08 17:37,47751.6,47720.8913892,27.7,27.7,BE,2,True,150.0
51,GAP_FB,LONG,1.0,77001,77009,2026.04.08 17:48,2026.04.08 17:56,47716.6,47569.719324,-149.9,-149.9,SL,0,False,146.880676
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,77005,77010,2026.04.08 17:52,2026.04.08 17:57,47657.1,47608.833998999995,45.3,45.3,LF,5,True,53.62889
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,77017,77019,2026.04.08 18:04,2026.04.08 18:06,47685.6,47671.5957072,11.0,11.0,BE,1,True,93.361952
47,S_48_Volume_R+Micro_Ro+Volume,SHORT,1.0,77017,77019,2026.04.08 18:04,2026.04.08 18:06,47685.6,47671.5957072,11.0,11.0,BE,1,True,93.361952
